,q05_spot_factorsAstrocytes,q05_spot_factorsBergmann,q05_spot_factorsChoroid,q05_spot_factorsEndothelial,q05_spot_factorsGranule,q05_spot_factorsMicroglia,q05_spot_factorsOligodendrocytes,q05_spot_factorsPurkinje
priorregion4_spot_90,0.2859750330448151,0.07048781737685204,1.2501500785350799,1.2095350143681571e-06,0.00022546838081325405,1.7159171932235038e-07,0.00012016778200631962,0.06999488808214666
priorregion4_spot_91,0.6843230038881303,0.003943795338273048,1.814341127872467,2.9841552304787913e-07,0.3162415146827698,2.424797105504695e-06,2.409640603673324e-06,3.2344824467145374e-05
priorregion4_spot_92,1.4501726448535919,0.09605434983968736,1.848762547969818,8.34239722280472e-06,0.32362856268882756,2.179193472784391e-06,9.766400253283792e-05,0.39189801663160323
priorregion4_spot_93,1.0392127990722655,0.02153532402589917,1.334183366452635e-06,4.436335629520727e-07,0.07615515030920506,2.1025426732990127e-07,0.00012310013225942386,0.11281254589557649
priorregion4_spot_94,0.27611136138439174,4.988988621335011e-05,0.8932385563850403,1.658910683488557e-07,0.00023792512583895587,1.2906138238122367e-07,1.2004854511360462e-06,2.640713944401796e-07
priorregion4_spot_95,0.00045260487240739167,1.363008013868239e-05,2.104491376876831,2.114784884099663e-07,4.236055701767327e-05,7.381083051427594e-08,4.1135972992378813e-07,0.001276861334918067
priorregion4_spot_96,0.4121739447116852,4.0324098517885434e-05,0.7800027579069138,2.0470372783165657e-05,0.0001814367002225481,1.121180225709395e-05,1.8100673884191565e-07,1.227363008260727
priorregion4_spot_97,0.00013934992384747602,2.606193481824448e-06,1.2967817783355713,1.1610514185633747e-07,1.3864169477528777e-05,1.7115283696966803e-07,6.715876499363561e-09,0.0879978235810995
priorregion4_spot_98,0.9326628476381302,0.11539745330810547,1.6307775020599367,6.365118952089689e-06,0.002464462583884597,5.651782231552716e-07,4.170181412632701e-07,0.21000192165374756
priorregion4_spot_99,0.490661883354187,0.10020087584853173,2.3790233969688415,1.7385904868660873e-06,0.12546236887574197,2.079192324799806e-06,0.0007885564322350548,0.029966228082776068
priorregion4_spot_100,0.0004129729408305138,5.8937022458849245e-06,1.0095672369003297,6.659846718548579e-08,7.905248594397563e-06,3.64673853781028e-08,1.4927847189483145e-07,6.131343290860514e-08
priorregion4_spot_101,0.46213438659906386,0.02343889568001032,1.9458299040794371,1.738535689810306e-06,0.03662129957228899,8.799467337894385e-07,3.15455852728519e-07,0.1637176603078842
priorregion4_spot_102,0.0037015478243120014,0.00026944442797685044,2.4419646382331845,2.1621915038849694e-06,0.00046418255369644616,5.214711165990593e-07,8.408062167291064e-05,0.1196141853928566
priorregion4_spot_103,0.47923250794410704,0.009738506423309446,0.19156481698155403,4.795841887244023e-05,6.015190483594779e-05,2.114208962211706e-06,1.3340710154352566e-07,1.7391914188861848
priorregion4_spot_104,0.05031937789171934,0.021483660954982043,0.5888269364833832,7.64452553994488e-05,0.00021905058674747126,7.848264476706391e-06,0.0007461067725671455,1.9295451521873472
priorregion4_spot_105,0.6131627559661865,0.00034415673144394537,0.4802933692932129,3.152331591991242e-05,0.19136539325118065,2.497990351457702e-06,1.8865205333895576e-06,1.4058558344841003
priorregion4_spot_106,0.3780973911285401,0.033273312076926236,0.8257553368806839,1.9485813481878722e-05,7.017161224212033e-05,6.143313328266232e-07,2.700789355003508e-06,0.9141592234373093
priorregion4_spot_107,0.3602806359529495,0.022045027744024993,1.9323052763938904,2.5197526383635706e-06,0.002441914693918079,7.680569154899786e-07,8.90731118374788e-07,0.2773037955164909
priorregion4_spot_108,0.03659495394676924,0.037756756879389286,1.4793031454086303,2.4383721992649053e-07,5.0387736155244053e-05,1.7166743191410207e-07,2.049966930428582e-07,1.545695122331381e-05
priorregion4_spot_109,0.7320081144571304,0.01184025602415204,0.0454661576077342,3.2863626256585124e-05,0.15926262587308884,3.649531947758078e-06,0.009561595739796758,1.4474500954151153
priorregion4_spot_110,0.18368397131562234,0.019482718594372273,0.5152242809534073,9.821726393965946e-07,1.720794689390459e-05,9.544182510978771e-08,5.00621698051873e-07,0.2407993093132973
priorregion4_spot_111,0.5499671787023543,0.034218830056488514,2.1009326577186584,9.386933299992962e-07,0.00024619764444651083,2.542029278629343e-07,5.864271338396066e-06,0.030276799108833075
priorregion4_spot_112,0.9089888632297516,0.00029611147328978404,2.5694451437630057e-07,0.00011300914338789882,6.41006110527087e-05,6.5248352257185626e-06,9.753712575388821e-08,1.9536194622516632
priorregion4_spot_113,0.23691387847065926,0.00040664290863787753,1.2857399880886078,1.2918914293891248e-07,9.403874428244309e-05,7.454425166031342e-08,6.610297106135477e-07,0.021349592600017786
priorregion4_spot_114,0.8238289713859559,0.00013877807941753417,1.1228022158145905,2.0689014149866126e-06,0.0011375185742508623,2.0918631804534016e-07,1.1523210581287913e-07,0.17573985904455183
priorregion4_spot_115,0.20445221662521362,0.0031109980540350076,1.2937144100666047,2.9689291096701715e-07,0.1490198887884617,1.7018720541273072e-06,1.6714022990527155e-06,9.450735973359769e-07
priorregion4_spot_116,0.596976113319397,0.06385719180107116,2.395556330680847,7.149354132707231e-07,0.00017095994553528726,2.3392194776761245e-07,1.6451042938570029e-06,1.576758331793826e-05
priorregion4_spot_117,0.05372388362884521,0.00034993658191524447,2.0311856269836426,6.176937972668384e-06,0.030035151541233065,9.581206569464485e-07,4.06948278453001e-07,0.40236145406961443
priorregion4_spot_118,0.14381506592035292,0.001253672386519611,1.4174597561359406,1.8478554193279705e-05,0.00420015340205282,1.3316990759904003e-06,1.5620522958670336e-06,0.8675888776779175
priorregion4_spot_119,0.11610340029001237,0.0002539835244533606,1.1675162851810457,3.6070228270546066e-05,0.004315241612493992,1.912758727939945e-06,5.229791639749237e-07,1.0968173265457153
priorregion4_spot_120,0.4366506889462471,5.9637814229063234e-05,0.6476798444986344,1.3266192354421947e-06,0.33161081969738004,1.538706834480763e-06,4.065024839405851e-07,0.1827097624540329
priorregion4_spot_121,0.2108301356434822,0.00022155219048727303,0.6398646891117097,1.46806150496559e-05,0.12410143092274666,2.5488581059107678e-06,0.00042456267838133496,0.8219363838434219
priorregion4_spot_122,0.26038889586925507,0.009203581884503365,0.6169848293066025,1.0156697089769296e-05,3.7384509596449795e-05,3.996934211158987e-07,1.3562787515297714e-07,0.6419682919979095
priorregion4_spot_123,0.3798480197787285,0.00024303388345288114,0.1244695235043764,7.590242166770622e-05,2.189060651289765e-05,2.312958031325252e-06,4.2310215775387405e-07,2.0995885372161864
priorregion4_spot_124,0.39001402556896214,0.013078729202970861,2.6914845228195188,1.1593057138270524e-06,0.0004538406006759033,3.5301408161103606e-07,1.0427600670936955e-06,0.0005470417061587796
priorregion4_spot_125,0.45773343443870546,0.006623987318016589,0.4953390881419182,6.839472689534887e-06,0.00017080456018447876,4.0235158564883023e-07,2.0157128091113922e-07,0.5392216324806213
priorregion4_spot_126,0.0013032126356847583,3.6845831232312774e-06,0.01872498644515872,1.706113753243699e-05,4.698243378697953e-06,7.083962458409588e-07,9.356828112316864e-09,1.5904110848903656
priorregion4_spot_127,0.27556605339050294,0.10235416032373905,1.114107596874237,1.7365715905270922e-07,4.822099090233679e-05,7.044240177833674e-08,1.0481666308237436e-07,8.202853436500847e-08
priorregion4_spot_128,0.8098764389753341,0.0336608124896884,2.697633242607117,1.3271653813262674e-06,0.0002058566708001308,2.614312080595483e-07,1.618254623281246e-06,5.1088626787532124e-05
priorregion4_spot_129,2.0632941007614134,0.23576512560248375,1.7137798309326173,1.02019427004052e-06,0.19091562628746034,1.9935662749048786e-06,0.016088264435529707,9.98028417598107e-07
priorregion4_spot_130,0.0003415693412534893,1.035355580825126e-05,1.7476840317249298,2.9962100427383116e-07,0.01228784085251391,2.556241867068821e-07,5.053544089861362e-08,0.07458095327019691
priorregion4_spot_131,0.48192919939756396,0.0008394055621465668,2.9820107414479937e-07,0.005218225507996977,0.00010928211740974802,8.176929577530246e-06,8.380792621665023e-07,1.945935618877411
priorregion4_spot_132,2.0263400347175776e-05,2.055723325611325e-05,0.280620139837265,0.00017573531513335184,0.03082716269418597,2.6313609055250705e-06,2.2257907659195555e-07,1.8759937703609466
priorregion4_spot_133,8.176903138519266e-05,1.0041610437383498e-06,1.0396298944950104,5.7834284206137457e-08,5.243152486400504e-06,8.69240924572523e-08,8.782377136640208e-09,3.0954939145289026e-08
priorregion4_spot_134,0.09743716046214104,5.0321644266659866e-05,0.5743157744407653,1.165019710924753e-06,2.1029028357588685e-05,3.968914668917023e-07,4.223310838824546e-06,0.2743486016988754
priorregion4_spot_135,1.222014194726944,0.07129734493792057,2.608430552482605,1.7764440144674154e-05,0.27499379515647887,1.194023917605591e-06,0.00016068661061581225,3.5486136312101736e-06
priorregion4_spot_136,0.5728323608636856,0.00030548531940439717,0.9761834323406219,1.8782406925765826e-06,0.032995760813355444,3.773307639676205e-07,2.113047969487525e-07,0.2505844458937645
priorregion4_spot_137,0.4983397588133812,0.058012520894408226,0.9374616652727127,6.767535296603455e-07,2.1530843150685543e-05,1.402124340188493e-07,8.097807011608893e-07,4.891208754997933e-05
priorregion4_spot_138,0.010293111950159072,0.0003524711166392081,1.6692613065242767,2.1935883705737072e-05,0.0002890832751290873,4.564430540199283e-07,1.508788834314601e-07,0.30156360268592836
priorregion4_spot_139,0.4168843820691109,0.001277022750582546,1.9190579712390898,2.335269391551265e-06,9.545786524540746e-05,2.0758820298283357e-07,1.6184894349180468e-07,0.025114648044109344
priorregion4_spot_140,0.3178544625639915,0.00011393700297048782,0.3160076558589935,5.5636559409322224e-05,0.0017862001666799187,3.1399511499330404e-06,0.0007163553149439394,1.678134447336197
priorregion4_spot_141,0.4926141008734703,0.02603972181677818,1.4400859713554381,1.2542930107883878e-06,0.034255541302263735,6.73319325983357e-07,1.862831430798906e-06,0.16444261223077775
priorregion4_spot_142,0.3217961475253105,0.011512521328404544,0.997621563076973,1.864259384092293e-05,0.00028029365930706265,1.338120614491345e-06,9.371446708428266e-07,1.0461120307445526
priorregion4_spot_143,0.34157004207372665,0.00032464541727676987,0.05876618940383196,4.726964544232715e-08,6.536564478665242e-06,6.965441663453476e-08,6.610344348700892e-06,0.04082097541540861
priorregion4_spot_144,0.7022294372320176,0.027847026754170657,1.8406888067722322,2.828806088928104e-06,0.09507519379258156,1.0961469627090992e-06,0.0002636340534081683,0.03787295296788216
priorregion4_spot_145,1.360883378982544,0.1265066236257553,2.2594568490982057,2.501234416740772e-06,0.0006716617557685822,5.101627607473346e-07,0.0028533024247735742,0.10673953033983707
priorregion4_spot_146,1.5631822526454926,0.15151305571198465,1.1718128859996797,8.50921884421041e-07,0.010004770942032337,4.0316397473816336e-07,1.7441359545955494e-06,0.09437942542135716
priorregion4_spot_147,2.47819060087204,0.18474074602127075,0.8587208807468415,2.649964244483272e-07,0.1807608097791672,3.2111092593822834e-07,0.0008460630633635446,2.4834309897414647e-07
priorregion4_spot_148,0.03422280922532082,0.08256233856081963,2.6184599161148068,1.95957687765258e-06,0.2001754179596901,0.0006625563662964851,1.1548649183623638e-06,0.020154154673218728
priorregion4_spot_149,1.4844050109386444,0.04928642697632313,0.372908478975296,2.5872187870845663e-05,0.024863610789179803,2.6723645305537507e-06,9.845641670835903e-06,1.3221850633621217
priorregion4_spot_150,1.4370976090431213,0.022374583408236507,1.043689239025116,1.348030373549136e-07,0.00017821075889514759,7.585388743791554e-08,7.28090131474346e-07,3.856849180010613e-05
priorregion4_spot_151,0.8957175701856613,0.030351382680237293,0.6662339836359024,2.473140102665639e-05,0.0006653836288023741,2.312106482804666e-06,1.9512295992285545e-07,1.1421507000923157
priorregion4_spot_152,0.16464897841215134,7.284022176463622e-05,0.9218178600072862,6.883257164247428e-08,0.00010205251819570548,1.0860366685960799e-07,7.99207014097192e-06,2.2061018967178825e-06
priorregion4_spot_153,0.5207179307937622,0.015619252249598503,2.55551575422287,4.526019210970844e-06,0.0004007127601653338,7.727056640760566e-07,0.0033649362041614952,0.23331748619675635
priorregion4_spot_154,0.816056090593338,0.005899487412534654,0.2578032076358795,4.300330402884357e-08,0.11185795329511165,5.373830731514317e-07,2.8451035450416385e-05,0.04190756864845752
priorregion4_spot_155,0.3413609847426414,0.016586269345134498,2.8477404967475196e-08,1.424969291008438e-07,1.0789827967983002e-06,4.0501292630779063e-08,1.9591731437174077e-08,0.03504462167620659
priorregion4_spot_156,0.06780404895544052,1.5317832730943336e-05,0.03427065387368203,6.254563813854474e-05,8.090163737506373e-06,3.1014181899990947e-06,5.100763225129867e-08,2.1172102093696594
priorregion4_spot_157,0.43510037660598755,0.03952304143458605,1.644467371702194,3.0534760639966407e-06,9.122002047661228e-05,1.8398607792846633e-07,3.204858657568366e-07,0.13939930275082588
priorregion4_spot_158,1.009203201532364,0.16090524867177008,2.01359680891037,1.066936778215677e-06,0.0002387255539360922,2.3312977646128274e-07,3.4413244748066066e-06,1.0055532982278239e-06
priorregion4_spot_159,0.16706340983510018,0.012549543520435691,2.7297736167907716,6.7798397367369034e-06,0.2514616668224335,2.8780960178664832e-06,0.0009214484540279955,0.024272731877863406
priorregion4_spot_160,0.3238289013504982,0.00016817227078718135,0.11596096977591513,5.141739916325604e-06,3.612254386098357e-06,2.681899189838078e-07,1.7240199134960223e-08,0.6853809148073197
priorregion4_spot_161,0.005033074854873121,2.396499021415366e-05,2.0778663039207457,1.5316824075739532e-07,0.00020183406741125512,2.081379150808971e-07,4.8518162998334456e-08,9.846543343883241e-06
priorregion4_spot_162,0.4758410409092903,0.12716529816389083,1.1850587725639343,6.5597752154644695e-06,0.00012149098583904561,6.645655844295108e-07,2.1517844146501374e-07,0.726977550983429
priorregion4_spot_163,0.31380068212747575,0.00012848691112594677,0.9531672388315201,4.113602208235534e-05,0.07833432778716087,4.4524148052005335e-06,2.3624644313713364e-06,1.525755763053894
priorregion4_spot_164,0.6297289371490479,0.04100591465830803,1.8870562791824341,3.495205498893484e-06,0.0001606722129508853,4.159490245569941e-07,1.270969323741156e-06,0.1726741649210453
priorregion4_spot_165,1.2824955999851226,0.07085028514266015,2.191459977626801,4.180985570201302e-07,0.00018111386234522797,2.0121790740290636e-07,0.0007178852305514739,9.612393250790774e-06
priorregion4_spot_166,0.7366267114877701,0.04218323454260826,2.356834149360657,9.411766495759365e-06,0.07176705040037631,1.6264503301499645e-06,1.6731189418806027e-06,0.15644842237234116
priorregion4_spot_167,0.48263459652662277,0.01181105994619429,0.854247072339058,7.284604635060532e-07,4.1169418364006556e-05,0.0007484485395252705,9.565642855591251e-08,0.05030449870973825
priorregion4_spot_168,0.997102165222168,0.00021906999972998167,0.9866852581501008,2.792377972582472e-05,3.650227390608052e-05,1.1816105484285802e-06,2.725208346987529e-07,1.0499072194099426
priorregion4_spot_169,0.3375736489892006,0.08097953647375106,2.557027745246887,3.4534898077254185e-06,0.011841936502605677,7.784777324104652e-07,4.0194868461185255e-06,2.4695608044567055e-05
priorregion4_spot_170,0.15286844223737717,0.04281455650925637,1.8950831115245819,2.1524129920180715e-06,0.08544891774654388,9.607768987507372e-07,0.000231001598876901,0.03874518051743507
priorregion4_spot_171,0.3218857735395432,0.0003408382646739483,1.2331811487674713,2.0295469482789485e-07,2.8617705720535017e-05,9.998791234977489e-08,2.4371342810525225e-08,0.000295294240640942
priorregion4_spot_172,0.007367031043395401,0.0005483076878590509,3.420825481414795,1.7818241212808063e-05,0.06340299621224403,3.385281052032952e-05,2.380253636147245e-06,0.2607170775532722
priorregion4_spot_173,0.04696809370070696,0.024598453007638455,1.4457513689994812,3.121299323538551e-06,0.14529052823781965,6.323799368601614e-07,0.0018433738558087498,1.0484097074936472e-07
priorregion4_spot_174,0.1201502237468958,0.0009751904901349917,0.6623475193977356,2.6487950144371564e-08,1.4236467723094393e-05,7.977049811813685e-08,1.0168153963263648e-08,5.4353769129988906e-08
priorregion4_spot_175,0.021443274058401584,0.004596157744526863,2.2945584535598753,6.089943127562948e-07,0.00038102762628113853,2.2156849368570875e-07,9.274695216276997e-08,0.0014685066766105593
priorregion4_spot_176,0.07624542415142059,0.013466216577216982,0.9913608282804489,1.1512709625094432e-05,0.00012970805764780382,9.394490945169311e-07,2.326987498690869e-07,0.8758612275123596
priorregion4_spot_177,0.16875416263937948,0.0007922234799480066,1.5839997112751005,2.9868577371416906e-07,0.4476771667599678,7.368170514610029e-07,0.00022675968502881006,0.01699086930602789
priorregion4_spot_178,0.46922086030244825,0.0003424085458391346,0.7636991530656815,7.649542239960284e-05,3.9055894558259754e-05,2.327960260117834e-06,1.6293334738293198e-06,1.4823853075504303
priorregion4_spot_179,0.6458776295185089,0.08485807478427887,0.36165616959333424,2.2626278521897806e-07,9.168432552542071e-06,1.123191765373122e-07,1.2347977474291838e-06,0.15398404970765114
priorregion4_spot_180,2.416905462741852,0.5585978597402573,1.286683851480484,6.466408012784088e-06,0.0001760555533110164,0.0012413664895575493,1.3987895499667502e-06,0.08031345754861831
priorregion4_spot_181,0.024458636436611413,0.039758768863976,0.3969486877322197,0.00021615011064568534,0.0008038093132199719,6.791737564526556e-06,1.5932956287656455e-07,2.2210812091827394
priorregion4_spot_182,0.001588607783196494,0.0002569817181210965,1.4253221571445465,1.2087738878108213e-05,0.00010560776172496845,5.540293273043062e-07,4.5426624524225194e-07,0.7713421881198883
priorregion4_spot_183,0.6439924955368043,0.0553615901619196,2.630881190299988,1.9848462102345372e-06,0.012038113083690405,1.0243191525205476e-06,1.0887526684655313e-06,0.00012465280233300293
priorregion4_spot_184,0.2871472433209419,0.023344325087964534,2.295825552940369,5.812938809413027e-07,0.0002848989824997261,2.8847510549212527e-07,2.131563697105321e-07,5.6753990975266795e-06
priorregion5_spot_1,1.7768801285455993e-06,4.2748767100420085e-06,7.726130775154161e-08,1.5835331123525975e-05,0.2730539172887802,1.0906952440738678,5.776073958259076e-05,0.00010719117199187167
priorregion5_spot_2,2.582726963851201e-07,1.2129226263368763e-07,3.1993939408891946e-08,2.1092924669119388e-07,0.7017207115888596,0.5936995595693588,6.565897656685139e-08,0.0013306049862876535
priorregion5_spot_3,1.3721984259973399e-06,1.1152277821224744e-07,1.4706217643833953e-05,7.43070114594957e-07,1.2796538710594176,0.41375517547130586,0.0003007433246239088,3.2331533020624196e-06
priorregion5_spot_4,8.493930590702806e-06,0.00015737568392069082,8.928269608077244e-07,6.520395095321873e-06,2.1271907329559325,1.2024238884449006,0.003011346748098731,6.242886769314283e-07
priorregion5_spot_5,5.7082213089643124e-08,6.794731977066705e-09,2.705704002892162e-06,2.995570200781117e-08,0.00016871390034793878,0.7866751581430436,0.0031572276726365093,0.0010542686388362197
priorregion5_spot_6,6.123275979916798e-05,8.650117670185863e-05,2.4357059835722344e-08,5.243702548796136e-06,2.5027680873870852,1.1632947981357573,2.262438943034795e-06,9.788541319721844e-07
priorregion5_spot_7,4.688096240101914e-07,2.4509905358627295e-07,1.0703115016497122e-08,1.7030581389576582e-07,0.5830962777137757,0.6294799745082855,3.3116616918960063e-06,9.478681349719408e-05
priorregion5_spot_8,7.241828257065208e-07,2.4879858642634646e-06,3.084282145238148e-08,1.1231181679249857e-05,1.397369247674942,0.16016341224312783,1.111286579202897e-07,8.853270855979645e-07
priorregion5_spot_9,2.29385406100846e-06,1.1569067237360288e-05,2.8319865652548516e-08,3.829889101325535e-06,0.9774479746818542,1.5644422054290772,0.003000341425649822,0.006990706105716527
priorregion5_spot_10,1.9676211095998042e-07,6.209439291637864e-08,1.3050277747339578e-08,7.308371721137519e-07,0.3159902021288872,1.0340491771697997,2.8112693598814076e-05,6.37461863561839e-07
priorregion5_spot_11,4.510699545789976e-05,0.00010668724389688578,6.304266406687021e-08,2.181751660828013e-05,2.3457177042961117,1.7303005814552306,0.0001696993764198851,0.0028855845332145694
priorregion5_spot_12,7.64230810545996e-07,2.928344756014667e-07,1.648923051433826e-08,1.1731593758668168e-06,1.4851465582847594,0.47848747819662096,4.149720808754864e-07,2.7032190672571235e-07
priorregion5_spot_13,2.8403395635479004e-08,1.4386713331759894e-08,8.048580291131203e-09,1.3123293296501971e-08,0.0001368928802548908,0.6063954323530197,4.618144498635957e-06,4.727113966929153e-09
priorregion5_spot_14,2.035157160662493e-06,2.477702923897596e-06,1.4877207954455685e-08,1.4611403116759902e-06,1.3196295619010925,1.1332896649837494,5.736287960189657e-07,2.8564097533489987e-06
priorregion5_spot_15,2.1665478743670975e-05,9.573083189025055e-05,2.8118523459852445e-06,4.666283234655566e-06,1.74786479473114,1.2743917942047118,0.005026169028133153,0.001249187026405707
priorregion5_spot_16,1.7544777278999391e-06,8.185225715351407e-06,1.9841868414971487e-08,8.548854282253161e-07,1.5088278472423555,0.42332503795623777,1.5725846793657184e-07,9.060932234206122e-06
priorregion5_spot_17,3.198161994077964e-05,0.0028042642283253373,1.6691716552941216e-06,7.671080747968517e-05,1.937006026506424,1.9667371451854705,2.377891871674365e-06,0.0036463741562329233
priorregion5_spot_18,0.00198656563879922,1.497186017331842e-05,1.9481540078913894e-07,3.017607950823731e-05,4.308105945587158,0.9445598185062408,1.777437904593171e-06,0.004627094324678182
priorregion5_spot_19,8.292454396041649e-07,8.250741520896555e-05,3.732602120720685e-08,2.478777366832219e-06,1.364769983291626,0.6720236033201218,0.00018480513244867325,0.004114149929955601
priorregion5_spot_20,1.69106264365837e-05,1.5328362337641012e-06,1.6648377698658125e-08,7.927159890641634e-06,2.2876917123794556,1.5870744168758393,3.123507085547317e-05,2.8485600068961504e-06
priorregion5_spot_21,1.306977900128459e-07,1.2578758301629023e-07,2.990913072764557e-09,1.7079808571907052e-07,0.7953352332115173,0.6369270116090775,0.0006062940432457254,6.837760884081946e-06
priorregion5_spot_22,3.0578884206988737e-06,2.3087333488547302e-06,1.7235894233635918e-06,6.493145156127867e-06,1.059737068414688,1.7110863566398622,1.5658573602195247e-06,7.661644076506491e-07
priorregion5_spot_23,3.360101181897335e-05,4.44980312295229e-06,3.928345826409441e-08,2.40993272200285e-05,2.877720761299133,1.3713019073009491,1.851610062431064e-06,0.0038514988496899604
priorregion5_spot_24,1.1811410274731315e-06,0.0018691208213567735,4.788337309946655e-06,1.1202683829480975e-07,0.6919120579957962,0.3678544774651527,0.0035530167864635588,0.00014350073543027976
priorregion5_spot_25,5.382672554787859e-07,2.1874274551691998e-07,9.732468120304817e-09,2.4705487220444413e-07,1.186680668592453,0.39598390460014343,1.6126682353956314e-07,4.338853152319189e-08
priorregion5_spot_26,3.526518628405029e-06,2.6557050659903326e-06,6.41479351859431e-09,4.485877838078523e-07,0.7628441959619523,0.850251317024231,3.700073506252011e-07,2.6570280908799765e-07
priorregion5_spot_27,2.4154588118108225e-06,1.1375345650321833e-06,1.2629683299181238e-08,7.753875905791575e-07,2.1659904599189757,0.412258492410183,0.00490243558306247,6.586782205886265e-07
priorregion5_spot_28,7.470190126923626e-07,9.999161193263718e-07,2.651261095110158e-08,9.201524903801328e-07,1.9456164002418517,0.6850447088479996,0.0006568796059582383,8.564733798266388e-05
priorregion5_spot_29,2.4934179464253247e-06,3.1453911674361735e-06,2.7038473415785805e-08,2.4080320940811362e-06,2.2574243426322935,0.5647301495075226,2.5391337317159927e-06,3.853687721857568e-05
priorregion5_spot_30,2.9659269102921825e-07,1.3002559455799202e-07,1.583309892083662e-08,3.146459661707013e-07,1.184328520298004,0.5378883272409439,0.001877239195164293,7.148293079808355e-05
priorregion5_spot_31,1.13295888581888e-06,1.3152910796065954e-07,1.0099936265106636e-08,7.058581587671142e-07,1.557696521282196,0.37768878936767575,1.556653273837583e-07,4.901387935518642e-08
priorregion5_spot_32,4.851976882491727e-05,0.0032868095906451347,4.761722630064469e-06,0.0008467135688988492,2.297783994674683,1.6274846374988556,0.0002576090802904219,0.008792132837697864
priorregion5_spot_33,2.489220764800848e-06,3.203110577487678e-06,3.206313916592763e-08,2.348586997413804e-06,1.9570018589496614,1.2205309450626372,0.004017172637395561,5.680656558979536e-05
priorregion5_spot_34,1.2076969767349511e-06,2.459491838635586e-06,2.346692653532046e-08,1.0262440298447474e-06,0.23433026149868966,2.009138059616089,0.002303039852995426,4.260835709146705e-07
priorregion5_spot_35,3.1424687790604366e-06,9.353831927683132e-07,4.905622397188836e-08,0.0001467183064960409,1.5207796752452851,0.8215213984251022,7.857825548853726e-05,0.0002976923817186616
priorregion5_spot_36,6.932926879699153e-07,0.001330474333371967,2.267339687023195e-06,2.0620045546593246e-07,0.8578657805919647,0.3943773701786995,9.241406324633772e-08,1.0394718508166534e-07
priorregion5_spot_37,2.0632941115650284e-07,4.27968144478541e-08,1.3034552281965262e-08,4.375437768544544e-07,0.45537314265966417,0.7565142959356308,4.972881963993814e-08,2.2510617213811202e-06
priorregion5_spot_38,6.589804627310515e-07,2.3322560380734103e-07,6.823255782606453e-09,4.6270314726371e-07,0.6335024654865266,0.7550373554229737,1.155344467207442e-07,2.3564599268866006e-05
priorregion5_spot_39,4.5946381760586515e-06,7.804023857715948e-06,3.1253493126826015e-08,1.1071802873630077e-06,0.7610803842544556,1.6703253626823424,0.0026872862479649486,2.9828006177012866e-06
priorregion5_spot_40,6.53511822292785e-06,5.814709174956078e-06,4.3593764154081795e-08,5.217918132984778e-05,1.1337596118450166,1.0709804832935335,3.32400571778635e-07,0.00044731234956998375
priorregion5_spot_41,6.018556831577372e-07,7.547231717808244e-07,2.0759980046136663e-08,7.98730206952314e-06,1.3362906515598296,0.94712855219841,2.0180692814619763e-07,0.001368534192442894
priorregion5_spot_42,9.864388772484747e-07,6.479534931713716e-07,1.6585458606499512e-08,6.5272556923901e-07,0.7317313909530639,0.5896664351224898,7.999004800751664e-08,0.0016210706497076898
priorregion5_spot_43,1.0076522448798643e-05,8.503195158482412e-06,9.936724474357562e-08,5.029870844737162e-05,0.8637860953807831,2.23455456495285,0.0027880326728336514,1.4548858052876314e-05
priorregion5_spot_44,1.5527040062579544e-07,3.496249654233452e-08,1.7668096052858572e-08,9.738334121323079e-08,0.15624610111117365,0.8524141281843186,9.671511520537024e-07,3.961793527196278e-06
priorregion5_spot_45,5.091748192853629e-07,3.1853460313868714e-07,1.4444378448885688e-08,1.0440941309752815e-06,0.8650272011756898,1.0534142076969146,9.10492823891218e-07,2.0276690793252784e-05
priorregion5_spot_46,9.505228995010385e-08,1.0410592459209057e-07,5.1442436532767035e-09,8.372575628357028e-08,0.6868720561265945,0.45422262996435164,0.000388499820837751,1.2933504831380561e-05
priorregion5_spot_47,3.1260639765662296e-08,1.0046231402327523e-08,1.1593740500970284e-08,7.59721481280451e-09,8.444575360044837e-05,0.7550370424985886,9.580121371755012e-08,0.0003880840449710377
priorregion5_spot_48,5.835059528180864e-06,4.056889815728937e-06,1.312482709181495e-06,6.006566604810361e-06,1.7278779983520507,1.1610787630081179,1.2127455363497575e-06,6.516183702842682e-06
priorregion5_spot_49,1.0714723930504987e-05,1.5443919039626055e-06,1.2638576936296887e-05,1.3406912387381455e-06,1.0288728833198548,0.7326317250728607,7.418226527988736e-06,4.822909858148705e-07
priorregion5_spot_50,1.3873379032247612e-06,2.2756603428319978e-07,1.5687179644174877e-08,8.98100105928279e-07,0.6661014735698699,1.47295041680336,4.87979585273024e-07,0.0013332819507922977
priorregion5_spot_51,6.513781158901112e-08,5.7971798383960055e-08,8.411345442382868e-09,3.4717167807230003e-09,0.16245063990354539,0.19006112143397333,3.6196873232086094e-08,3.481425174811648e-08
priorregion5_spot_52,2.6209804218524372e-05,4.999040106667963e-06,9.336041486562862e-08,0.000661473351647146,1.149086743593216,2.225274217128754,0.0008161705802194774,0.0018738466722425073
priorregion5_spot_53,1.4106923771350923e-07,2.2795174174916614e-07,9.293717395664203e-09,9.029279759431575e-08,0.4727698847651482,0.6792991250753403,1.883218040177326e-07,8.830120457048453e-08
